S1,S2,S3,S4
2.1135557938661282,2.057704139060915,0.97083755820135,1.8764957738748747
2.2592453364965808,3.0132615756029817,1.0393192293724147,2.158904850941156
2.3210181251752857,3.069229008136048,1.468940148989284,2.528168169970646
2.4200266270686135,3.001287440391109,0.8178328368703895,2.3279603156390785
1.459159987563572,2.1376608923032023,2.4257905622784666,3.137440677664075
3.1967203008842673,2.579505050511764,1.6614163072239683,2.162910813934222
1.6496996831191695,3.914538829092784,2.478417185298448,3.3404947443880872
2.9722922485064243,2.9444265451746148,1.9033643630334673,2.8331591205775988
1.1802599471646542,4.197676732746187,2.2750708282488117,3.070840803755483
2.0113708676293607,2.389438303061799,1.0455816351075777,1.782389609367125
1.68223025848707,2.785838815291248,1.0444719825272797,1.2446008566414601
1.3668667373545902,2.1326845922706488,1.1458345491461812,1.557411935563887
2.711673881952936,2.5556556156726757,0.8258456710042084,2.13146098859792
1.371189488051232,3.0629076968335136,1.9108806645252399,2.594852706956727
2.788934851807412,2.347966298602022,0.9268730001335979,2.5448717408254655
1.507789224909116,4.090497330756989,1.8611897461690177,3.5692069886629896
1.2015919795411336,2.4396435478682017,1.3004454086053499,2.1848734380188546
1.4653448457008575,2.530836222310218,0.29639218575017356,2.6083443347872572
1.0290809712432787,1.3813894867695784,0.5264466502112473,2.5278612988854645
1.6927400521629987,1.2882016787266615,1.8475237128340227,2.7086041816300663
1.5201902071988815,1.9882867135830142,1.340722580814369,3.041908380152737
0.4030019402974938,1.5421486390301675,0.06990992473669477,2.5151423207009014
0.928702416600206,0.9322739486898354,0.8464140857966399,1.747844007033689
0.9388919578600563,0.5868292297332358,0.7294294975097513,2.589761087201237
1.8768358032095396,1.1066010403920465,0.41296302453410083,2.205122308733223
1.8875930834024666,2.8491529511327314,1.1366614449116574,2.5306480636507542
0.6920605395277982,1.885314720817206,1.2166444695757852,2.9274063941541755
1.5506556780706338,0.8330343621418572,0.4294809344913184,2.7158875772266686
0.5335759292133231,2.934704163911995,0.7537703617072353,2.1726094707306363
1.8026295393513874,0.9299737464930041,-0.3520828006404061,1.4087318576416576
1.7011170901182995,2.1796499951853345,1.592332480165,2.4479094259686067
1.0927193520175749,1.8166846018012324,1.3127361030628075,2.9387632681248124
1.7910697213882523,1.2539250109951283,-0.26465503738160034,2.2490880797751625
1.8940298090774705,2.4534092565380146,1.5219484534685699,1.991020041285413
2.099521612670525,1.6925557686493278,2.0385539251484355,3.5933456615846935
1.8102747322850885,2.2945532262781945,1.260805387451512,3.798296976287282
1.924753959386674,0.9911680180495638,1.5490354875489167,3.8375274811735145
2.229176267776388,2.694090696682245,1.8953924555918247,4.79064262576721
0.710472129870267,1.732121933811534,2.209560370454712,4.723015025675409
1.9702183406148053,1.0135970854173462,-0.12429607825319622,3.502285861144725
2.0629000411629486,2.1646507935525188,0.6553837087489128,3.2782100054287646
1.583418993766258,1.2952327651191369,2.0067569006210375,3.462654633219297
2.2237791619142238,2.4054213352316753,1.0518849351740722,4.293479646994271
0.3591870655284032,1.3036306958568986,1.8286764202613042,4.259222764392099
1.4753681886294907,0.6356911159883413,0.2602592860719049,2.565837057510306
0.7319053798482732,0.7290034602520953,0.6304529661781516,2.4611052687899284
1.678477290871744,0.9430195908907317,0.6772092942302138,2.9361944925082186
1.3562109466247776,1.0935174922948832,1.1599297889706426,3.0626427567437133
0.8984252777044929,0.9233924914710234,1.049612459364787,3.2409391817425255
1.321640075605557,-0.40740939665679843,0.21580178765526492,2.489662696533845
0.5354267942685267,0.8410593801093288,0.7957489881786252,3.305727673000981
1.4698256340923672,0.5383139922393902,-0.12360380208203936,1.8997172613718756
1.2137224831698497,1.0226470932062566,0.6965684398798415,2.02981694370043
1.6418756681636855,2.03398310847326,1.2895858617005893,2.3668836961645106
0.7485786953777387,1.2458049750014364,2.4119598064138037,4.1097957180292655
1.7142488831956992,1.1221211130269055,0.5046432281202533,3.2132485353740465
0.6639308893848268,1.6002872122182943,1.4375497643493105,2.811468940064174
1.5239061815795927,0.0564188758836488,1.3804790161973717,2.303018666849801
0.4283755831017183,0.57216902729378,0.7459652541659734,3.198794697309572
0.861223398571787,0.44181186043909126,-0.7111725977999692,2.000875297761936
-0.22761808269190764,-0.3845169596369031,0.21261376663539,1.4102761076252956
0.2029522478147362,0.014917276238955501,0.4359369902950252,1.5992108732682817
0.0437741003045683,0.36878021100628794,0.09404254424741942,1.670948297464801
0.7065233902424306,-0.0019755657414384786,0.4254799175415484,1.218152741112568
0.39429535417597183,0.7008686622078282,-0.6369829145417463,0.6282120728801215
0.8659638712292544,0.4759566387165625,0.30246150148459644,0.45045711442338177
-0.013327228343198216,0.5082229749795409,0.8287097231453485,1.0988198945444612
-0.01630681276209034,-0.008292647175653645,-0.015002618217965441,1.4626788091409348
0.8376706718971885,-0.11232463790755703,0.6538859396315848,1.3009314240245535
0.2729915085417456,0.24625316451832124,0.6274580385939833,1.7701901992405615
1.3514055450215072,0.10991790255555484,-0.07878636112912613,0.8713683742062139
-0.08352053453242853,0.6634024670072624,1.0634191174629364,0.1818729733633604
0.7167477623384038,-0.4367250515951014,0.2008138609938941,0.6320067546503237
0.6269590490859508,-0.5723954007049271,0.5610883224572818,1.0514787127801122
0.7644650821146486,1.7901471679476235,0.2657780278392873,2.0556610104610424
1.2880956188289692,0.5025547563158316,0.3525788977290395,0.9516964525796648
-0.24480531620673607,0.4206123003507672,1.1455394536624939,1.3692664909370367
1.3553331449491692,-0.7507849859668719,0.1594864195578503,0.8313213289455205
1.2680831760540174,-0.014014559228451795,1.2442088412131764,1.775704130357235
1.330466045727896,-0.33875196026060383,0.8504404090048205,0.8459379682967829
1.7871394580414384,1.2946516281951,0.9830474659770079,1.2603934758599513
0.713679619837768,0.008940852537778765,2.2588734144903335,1.9660550372597556
0.6627190186632408,-0.31869133892054013,0.17790067719463726,1.6515261849188918
0.8876570449613703,-0.011743400104557267,0.6384199648285713,0.24809199579929386
0.8753790336036283,0.4308576318977241,0.8095890650286274,0.775673486935262
1.4041441713182092,-0.18992318746856018,0.28161865531431346,0.3072557272306041
0.4637291441650143,0.4630607527623743,2.302020440672049,1.0118089496814742
0.27355477893807445,0.562162170960945,0.15032673320704956,0.6786046755716982
0.5377499354680084,-0.38734172838338016,-0.5504719088911347,-0.8836349487657312
0.3103992080376415,-0.8101151477192956,0.5194546977166556,-1.867386046680787
1.3455326493972328,0.48663245860255433,-0.17598401312067347,-1.5943628190671237
0.839283617415473,0.24059577052543926,0.6153425688833172,-0.593647570290729
0.8929143536597228,-0.2529111280323878,0.814389686377746,-0.2615665035740541
1.7196225299756618,-0.7258895812889858,0.05038279700342363,-0.3061657493956257
0.50853153053656,-0.02398346803097276,0.6317452281637039,0.14415838497661382
1.266697833173449,-0.6127427940709947,-0.5836521813332174,0.00736703507227332
1.7279906134238852,-0.2446790849597724,2.1258815734401715,0.025486136666987624
1.3015228640037555,0.01684633063890853,0.8910704656821533,1.0125534235441933
1.4501497292846766,-0.19271165553862285,1.4384243192193942,0.32078385656420316
0.8531831547982485,0.3637249975082574,1.1938955471677077,0.26241263619002203
1.2535408914251323,0.2694246287036419,0.7295089447010513,0.43296587102633566
0.8194258234893167,-0.322437737285145,0.4222740052926207,-0.7727917271220976
2.1556072143868468,-0.2716998699094133,0.3785555478423564,-1.1486019512475085
1.0355647726637858,-0.43962320318935366,1.591912822305086,-0.23749930530319732
1.9603648500289959,-1.7332821509892793,2.0858472731026545,-0.3580957166494553
0.765384039182575,0.12928139854594056,2.0266742452636124,-0.03056416318573163
1.6981389628128511,-0.9644306618154025,0.7768963168591889,0.040804366019714156
2.145850394781875,0.24903869524020278,1.1026520388423333,-0.37480548816971376
1.5331033353413355,0.34306210435625245,1.817325064653556,-0.5206072319769625
2.702636127431458,0.2841820118117767,2.0334020661309338,-0.23279912471368974
1.2343107522176604,0.8947612188463018,1.7488207646653775,0.544138769266231
2.5144380730107176,0.3863264065495806,0.5051288614091436,-0.49686539056996126
1.6383867334797981,1.1187809846930499,2.3059686481518935,0.6511988886367619
2.0805108745050305,-0.3426442541576135,1.7482687241902914,0.8418559540307076
2.077102169737269,0.363778069814526,1.239043862831306,0.1872429526446135
1.5405587043217244,0.28619758415932345,1.1154468380201634,-0.13687978252051458
2.6594938475432492,-1.4256539115716096,1.3988815401383436,-0.7731452055361364
1.8185824599208673,0.5562080084770358,1.6261783263453435,0.5468782491140668
2.805049579045251,0.007897575406282359,1.6164224866244725,0.3836986649266937
2.1463143388133465,1.2178203368208498,1.9812130788266276,0.7681481233769414
2.9372547348550215,-0.3484107661119814,2.307849743633339,0.7799266266295926
2.6143672035393486,0.9845870894008393,3.3812798684704743,1.1800340398863631
2.208029703325815,1.1565371850135877,1.303464517820116,0.5750062548750333
2.6293636339837003,-0.129231397600498,1.3320818010931224,0.12039957988148123
1.805967823242901,0.6321166951244628,1.58000828506349,-0.08475501527866752
2.3553790401816603,0.746492557687058,1.3806860418227647,0.17418297059533927
2.9616385878229807,0.49582014158573223,2.5519101102473742,0.5555054143901259
2.903751472644709,0.5203915739407594,1.616027059959745,1.5537148694648626
3.346366341677084,0.6560187445342914,2.613162999306165,0.535329602328683
1.4524136510473067,0.8128923239746778,2.6584328180275163,1.7471505541672157
2.7391860231761966,-0.10287191877596429,1.416707497133348,0.9977177375887305
2.1380564501754677,0.32765185345048775,2.1602354474474192,1.0094637709993175
3.153887311881519,0.4203350502602108,2.2492847439946746,1.3488327010222885
2.429930442937666,1.1523872641283832,3.3971635933424413,2.6036818999749523
2.7804131557511442,0.741688868652286,2.358047420889707,2.4737905195663954
2.2367505115247557,0.14359582000329096,2.588377247582226,2.5943746046711653
3.251345159922172,0.5013278817426572,2.1130500418311264,2.008294536810108
3.9874140275612837,0.43246977369526407,2.7875614803333595,2.0503365957573743
2.418076454559365,1.694781627287873,3.2937106673459757,3.3252496928080717
3.158105752054767,1.6686834487185582,1.537344385784631,2.3194095421776373
2.49755000506914,0.682622031877719,2.4264383099782005,2.148928448814378
3.3910419752403,0.5416341502342391,3.4286014702104763,2.3586008901744338
3.3701960433366054,1.091259819419322,2.6302018182945615,3.9239289853338715
3.093622462643337,1.6313073961833853,3.021129376796615,3.251926362312154
3.123746744749587,0.45086100989239153,1.675656140860248,2.5031321014328185
2.5787870346476405,0.7017470737443804,2.53182546328722,2.7140803400699784
3.305332779798731,-0.03580407972267885,1.6030251482247861,2.462512399286204
3.4110429403573352,1.8787385520034316,2.637243728902434,2.586527056905599
2.653480979664766,2.2939102828107902,1.514500047871263,2.2481266963321827
2.8350302443440487,0.4530809690926771,2.167379268839481,2.3629817927643115
2.075006690179791,0.17265345819133526,1.3805606138284303,1.8186686419460685
2.8007441547614045,-0.1335114117031972,2.6802575342377133,2.1755383822749246
3.01875741089083,0.28168575169577525,2.0856925447842403,2.99121165540168
2.793411395085806,0.4553566755049113,3.1799375372379055,3.1464369721953345
2.5795377577192156,1.2261377846992942,3.044734713098898,3.3158360875071113
2.5213796255058836,0.49085802079234214,1.6617358652278806,3.225382545841311
2.93697459313769,0.534650025781855,1.9701147297051458,3.9602405826066702
2.494358108699833,1.1743941332960293,2.684920810484344,3.0741844301470267
2.7972898942386553,0.7629983635049208,1.2516009187832315,1.776409951263402
2.4393760391985873,0.5140061947056475,2.2232618780559377,1.2690185551063184
1.5057413353609532,0.9169622397472829,1.5340516045728738,1.9532804903030716
3.0361664060932454,-0.10632862125361842,1.8692214933870068,1.3129517869570253
2.0797105038333776,1.3712592692251795,2.5839882897764666,2.67673181133007
3.4070949013849936,0.9831026455605887,2.1775004568427057,3.1008586357076355
2.3357308287085576,2.0896644254809513,2.3151331257284373,4.195596149526392
3.0495810846378215,1.5730243571771343,1.9291871999069234,4.060941710635312
2.1801049793858387,1.2045232315645784,1.114495996170141,3.943770392073316
2.8976197842400713,1.0711208017415659,1.7579450030544246,3.2591351868855303
2.604292015299847,0.822233532556236,2.4868342263114185,1.758637678154736
2.7413663290292334,1.2442217295448987,2.6426385514422037,3.3060782680422904
3.0593800174457058,0.5967244980203421,2.5571954799398067,3.5656632234356955
2.31540726693239,0.2909648822699795,3.2484473493961996,4.566812772008673
3.320311015535842,1.1289854478747137,1.5243970539060756,4.185816036639064
2.219618140488224,1.734203299011381,2.9655045297396923,4.279942466484035
3.2039965947009073,1.149089340398041,2.4326740912900853,4.1469772060179855
2.504648942355634,1.336021038065857,3.1763348058991188,4.4832667563327275
2.720948569032835,1.778599344989126,1.5937567570966693,3.8068688646052737
3.346220449422113,1.4304444694063498,1.7629256536877207,3.845912846407197
1.8969233957665783,1.7475267078760142,2.8224422185564206,5.145114110557629
2.8529864133721,0.7536402385318786,2.0025304824822645,4.253679783530796
2.4219400826349515,2.2301989196619436,3.5094343543530977,5.658770839697548
3.19404476425967,1.0939812000150304,1.898296089203066,4.683272474913036
2.66971736897598,0.9735111009978635,2.2539138120190074,3.9053198511461686
2.9419473913081275,0.04474703368049204,2.9952357965005683,3.9485536087681394
3.4797933725372343,2.02353162350379,3.1517027158114876,4.8993601674291805
3.758198903197717,1.0417645867650502,2.1067051589140227,4.545197399518741
3.306166388282322,2.2755538273232463,3.131905717299343,4.867625806990296
3.7457120706029237,2.273201852331455,2.3518618718144566,5.44426010347123
3.4593897494726096,2.8233369512348956,3.01822481867762,5.539402421328626
3.908981949556919,2.16288616154491,3.622880092309578,6.145148481644987
3.451818137947975,2.1032886529214827,2.3574580259961904,6.186986374037362
2.931409647300261,2.0773503108606586,3.150035633650067,5.039425696271896
3.749859558313364,1.9434601493482004,1.4737645700799364,4.7860280873171845
2.964473006662371,1.9122349131053655,3.3874664629275495,3.8826330972768535
3.4327971161262383,1.3700481902529864,2.361581480125027,4.431988825935123
3.0496166985389825,1.7959961985958124,3.2452863797188964,4.63827268856934
3.9720997256170776,1.5693558297914598,2.0750995396562866,5.046280369719471
3.8114970173870555,2.6550666203174904,2.4862123742389235,5.2220429102474375
3.21309542962958,3.3255916633981837,3.715394582029795,5.371870300216821
4.610865550537435,2.3192245063729806,2.734485942856022,5.34907160845151
3.0514276157265128,2.4087250233063227,3.9218118737875947,5.546069006821136
4.134089012861443,3.1585107013483293,2.051331153043798,4.566767434685335
3.6821847561079033,2.7411977513532726,3.231528479178709,4.34873709540512
3.6986471477112133,2.785709500455857,2.661448726989944,6.03476209480689
4.5420777764497995,3.2673751163373943,2.8090002113147916,4.719175641048072
2.6015396848336825,3.8288103164727576,3.105673658363074,5.478271220323965
3.5897761738291876,2.9057478163825188,3.155044094536522,5.509044834417666
3.686043039150755,2.4277833882264495,3.5164032336697937,5.374470235560395
3.061051408776108,2.90225695356411,3.2841114240768285,4.45399374348753
3.5940171349193726,2.6047425578363907,3.719644180805551,4.823399295707041
2.5589211888346868,3.077381793595369,1.8492058281121704,3.656711502185688
3.6949521567973926,1.8521995442827905,1.9286269781648755,2.909152361766652
3.058960709982452,2.6255500506319187,2.378766899374804,3.6699090822869365
3.8933453933719777,2.1516418780385704,2.450378462044675,2.91649838905065
3.1227610513835415,3.2842332363003313,3.3059798831945417,4.516253127170053
1.6728278896364575,2.2496377236344958,2.0537198881925525,4.039407897600589
3.3850445089605725,1.6262407827285574,0.7364266020234546,3.136977342484123
2.0534969332561652,3.356512078660465,3.2323928791371492,4.36506582322209
3.3776108816541552,1.3760199543400162,1.7653477754726394,4.713247114226973
2.1231606163442827,2.7164945495370314,3.439885746110325,2.9455161191259416
1.920357658957136,2.2444239704007765,1.6433631258439558,2.679820096638111
3.179214604799631,1.9562457964795084,1.678594279594198,1.8833572978653281
2.762761626746422,3.1232237770473885,2.7186795116729146,3.145679960331549
4.068726944882898,2.552955562083569,2.99318649738201,3.786753565043648
1.9457412205352362,3.2246167004202495,2.980426456145375,3.9857292983672705
2.7486683373105247,2.868982910506836,1.8712633769339102,3.242742863854569
2.3573308449322012,2.3944051575202008,2.727846154492859,3.318965028401819
3.088715331180425,2.8087671953660953,2.5680982164322357,4.374538947298955
3.7706887989810682,2.68328444863812,1.8791673646485803,3.4495568525966025
2.8184986128120184,3.7908992366700613,2.02888505763018,2.3142640620827555
4.264661457612735,3.0087604694217194,2.6687238545387646,2.7616017202524152
2.587725066734407,4.0178081970101935,3.3545291271733784,3.877998093045964
3.8950873092628675,2.899832547076699,1.5819628589523356,3.658518842557708
2.9885101618317385,4.301566287759739,2.7723243384102227,2.915539509702176
2.845815343844195,3.5962859609994156,3.1294668389994644,4.013995451173022
3.382346315671357,3.6426770271216684,2.529610911447211,2.912887416046865
2.454544544365411,3.1818468812219205,2.8359152402174552,4.35449199252408
4.390255501595666,3.475124842067902,1.8756224491635072,3.451202366928672
1.9419449486950233,4.093001048770794,4.098441395716697,4.212771135325922
3.6308813915231477,2.7235622142674356,1.2940678312223817,4.13009766730148
2.06375464526063,3.626988957833748,2.856189304564857,3.082981605946605
3.2550493292934006,1.6783487252335902,1.700823509173129,2.752631768786796
3.399652338429476,3.7105928477864563,2.4164848297478927,3.653030608254328
2.17658030907072,2.691477150550243,2.707687140998748,2.748295615239872
4.005514716415238,3.144007990004369,1.7264284721355843,2.552800523726053
2.1572518529677156,4.787986522292237,3.5965628205468656,4.496559214771772
3.515586639815113,2.612724910495065,2.011625006656503,2.9445653596455283
2.439241255744156,4.125283958023655,2.7618358201529336,4.220709019933856
2.962622008593574,3.02353254067432,1.674351607235918,2.878000068766112
2.8564934927851424,2.394708591159174,2.4574068473257475,2.2567386114705648
2.8529885402498754,3.76958629408972,3.0969096271743655,3.5841691418763406
3.185128274591351,3.3003053142018266,2.431940748648797,3.45776543449594
2.291818863181823,3.5455891317625716,2.209134476148578,4.40880068768491
3.3424777233944276,3.888360170238732,1.8482216641480178,3.1697708599119205
2.585680754483466,3.6785737254469972,2.4221461813005,4.4631109003814275
4.218406475289553,3.60602092784994,1.6867817579583635,4.06913186481545
2.528828291196165,5.457121826764355,4.178069817423568,4.340010598784679
3.2525388831221695,2.3512512916567156,1.6785898558052685,4.351669360648821
3.1713459093286986,4.248318416522719,1.6381786160901228,3.291414140651119
2.640003042971711,3.3223515886780888,1.6717777125320237,2.6574230600241777
4.144029363341772,4.325281002582939,0.737173479533787,3.2725411577201604
2.4748663503821997,4.200673428269162,3.7652842202847148,4.164914591700834
4.290077895834982,3.752660851346974,2.158654539323532,4.75102469334433
2.6039803906938706,5.207218275870336,3.3341359639004304,5.359497970648445
3.6485716528337626,3.3775818257121686,2.08179027576758,5.141222230918481
4.129783827009803,4.5734473785896155,2.806198469635396,5.2285910856163085
2.7072643425879988,4.924859625067095,3.474004714682005,5.511166942123319
4.8908224775630895,3.9295148420586496,3.310364419682873,6.0020638562441695
2.435260476163896,5.587936752146791,4.441081031183002,7.297620633703609
3.9679755383550193,3.5773414979948024,3.089258203210177,5.376937339816462
3.0666018410203315,3.891598645583106,2.3621434187677983,5.889700712570749
2.6926351985946724,3.144353188734545,3.2069344639067463,5.4409687175770625
4.834689930225242,3.0437557386109146,2.226678588627599,4.472013843567886
2.450308548567118,4.2729108685670045,4.864954785538218,6.6928905762550395
3.8995480067158814,3.9452056602095844,2.156469049467515,6.065502687180216
2.5305141433766147,5.024681525187285,2.887033247722523,7.054192101276953
3.5362156465500365,3.8684037673367784,2.372940328455149,7.128482830835709
3.902443621499502,4.333724157249472,3.0992289979495213,5.8738053613984595
2.2494610335054808,4.4360487572532685,2.47525047501088,6.333912178110344
4.796073219018495,4.34567960404041,0.8592325281062154,4.725119264875086
2.668397433358823,4.998362460421506,3.6343436891774554,6.709880379234727
3.7559640990956518,3.1013421660526874,1.8884933663810284,6.295513031444814
3.245237355743076,4.408616471579571,4.190918076546073,6.353513320735957
2.911746966104245,4.292692254213837,2.9876952660354696,7.139438740268236
3.670671289537623,4.22202746127012,2.2532732074508193,5.732934300360818
2.3910082504684684,3.990440336685663,2.6595202302946253,5.614532233820009
4.5954319570003355,3.6808072472442497,2.5187878213809043,4.949003390133742
2.352339100537622,4.611813268233465,3.8830346257804167,7.2744662848453014
3.9324868111096567,3.5922538741200913,2.5043041622988005,7.218724279265345
2.7504970743928823,5.227142027328556,2.906353453669933,6.348377360501827
2.700736158517,4.863846470305787,2.3550494537659996,5.9208414045048805
3.8006482701719664,3.4770529055855626,1.4356301709938413,5.0261412331995325
2.6292788304808448,4.277837873725823,2.0069409131483322,5.687863494624033
3.427247085131797,3.6686019234034486,2.4960757122811037,5.053068858345455
2.97093926464954,3.804167172232664,3.3949435835514725,6.957601028815459
3.097481667751041,3.2955754185244004,3.6173981803249604,8.082896465355187
